"palette-title","palette-subtitle","palette-description","color-name","color-description","step-name","swatch-hex","hex","rgb","hsl","hsb","css","step-description"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Spiced Chai","Muted warm terracotta/rose tone.","spiced-chai-5","#714633","Hex: #714633","RGB: 113, 70, 51","HSL: 18°, 38%, 32%","HSB: 18°, 55%, 44%","CSS: rgb(113, 70, 51)","Darkest shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Clotted Cream","Soft warm off-white for backgrounds.","clotted-cream-1","#FFF9F2","Hex: #FFF9F2","RGB: 255, 249, 242","HSL: 32°, 100%, 97%","HSB: 32°, 5%, 100%","CSS: rgb(255, 249, 242)","Lightest shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Clotted Cream","Soft warm off-white for backgrounds.","clotted-cream-2","#F9F1E5","Hex: #F9F1E5","RGB: 249, 241, 229","HSL: 36°, 59%, 94%","HSB: 36°, 8%, 98%","CSS: rgb(249, 241, 229)","Medium light shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Clotted Cream","Soft warm off-white for backgrounds.","clotted-cream-3","#F2E8D7","Hex: #F2E8D7","RGB: 242, 232, 215","HSL: 38°, 54%, 90%","HSB: 38°, 11%, 95%","CSS: rgb(242, 232, 215)","Base color"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Clotted Cream","Soft warm off-white for backgrounds.","clotted-cream-4","#E5D8C3","Hex: #E5D8C3","RGB: 229, 216, 195","HSL: 37°, 38%, 83%","HSB: 37°, 15%, 90%","CSS: rgb(229, 216, 195)","Medium dark shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Clotted Cream","Soft warm off-white for backgrounds.","clotted-cream-5","#D8C7B0","Hex: #D8C7B0","RGB: 216, 199, 176","HSL: 35°, 33%, 77%","HSB: 35°, 19%, 85%","CSS: rgb(216, 199, 176)","Darkest shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Antique Parchment","Darker neutral for card backgrounds.","antique-parchment-1","#EEDBC4","Hex: #EEDBC4","RGB: 238, 219, 196","HSL: 33°, 54%, 85%","HSB: 33°, 18%, 93%","CSS: rgb(238, 219, 196)","Lightest shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Antique Parchment","Darker neutral for card backgrounds.","antique-parchment-2","#E2CAB0","Hex: #E2CAB0","RGB: 226, 202, 176","HSL: 31°, 46%, 79%","HSB: 31°, 22%, 89%","CSS: rgb(226, 202, 176)","Medium light shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Antique Parchment","Darker neutral for card backgrounds.","antique-parchment-3","#D6B99B","Hex: #D6B99B","RGB: 214, 185, 155","HSL: 31°, 40%, 72%","HSB: 31°, 28%, 84%","CSS: rgb(214, 185, 155)","Base color"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Antique Parchment","Darker neutral for card backgrounds.","antique-parchment-4","#C3A687","Hex: #C3A687","RGB: 195, 166, 135","HSL: 31°, 34%, 65%","HSB: 31°, 31%, 76%","CSS: rgb(195, 166, 135)","Medium dark shade"
"Hearth & Harvest","Comforting Tones for Artisanal Spaces","A cozy and warm palette suited for artisanal coffee shops, bakeries, and interior design firms. Focuses on earthy comfort and luxury.","Antique Parchment","Darker neutral for card backgrounds.","antique-parchment-5","#AF9273","Hex: #AF9273","RGB: 175, 146, 115","HSL: 31°, 27%, 57%","HSB: 31°, 34%, 69%","CSS: rgb(175, 146, 115)","Darkest shade"
