"palette-title","palette-subtitle","palette-description","color-name","color-description","step-name","swatch-hex","hex","rgb","hsl","hsb","css","step-description"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Burnished Gold","Warm metallic tan for luxury accents.","burnished-gold-1","#F8F1E7","Hex: #F8F1E7","RGB: 248, 241, 231","HSL: 35, 52%, 94%","HSB: 35, 7%, 97%","CSS: rgb(248, 241, 231)","Light Cream"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Burnished Gold","Warm metallic tan for luxury accents.","burnished-gold-2","#E0CDB4","Hex: #E0CDB4","RGB: 224, 205, 180","HSL: 34, 41%, 79%","HSB: 34, 20%, 88%","CSS: rgb(224, 205, 180)","Soft Sand"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Burnished Gold","Warm metallic tan for luxury accents.","burnished-gold-3","#B89A74","Hex: #B89A74","RGB: 184, 154, 116","HSL: 34, 34%, 59%","HSB: 34, 37%, 72%","CSS: rgb(184, 154, 116)","Base Secondary Color"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Burnished Gold","Warm metallic tan for luxury accents.","burnished-gold-4","#8F7657","Hex: #8F7657","RGB: 143, 118, 87","HSL: 33, 24%, 45%","HSB: 33, 39%, 56%","CSS: rgb(143, 118, 87)","Deep Gold"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Burnished Gold","Warm metallic tan for luxury accents.","burnished-gold-5","#66533B","Hex: #66533B","RGB: 102, 83, 59","HSL: 33, 27%, 32%","HSB: 33, 42%, 40%","CSS: rgb(102, 83, 59)","Dark Umber"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Vintage Mauve","Muted earthy mauve for UI variety.","vintage-mauve-1","#EFE9E9","Hex: #EFE9E9","RGB: 239, 233, 233","HSL: 0, 14%, 93%","HSB: 0, 3%, 94%","CSS: rgb(239, 233, 233)","Pale Mauve"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Vintage Mauve","Muted earthy mauve for UI variety.","vintage-mauve-2","#BC9E9E","Hex: #BC9E9E","RGB: 188, 158, 158","HSL: 0, 19%, 68%","HSB: 0, 16%, 74%","CSS: rgb(188, 158, 158)","Soft Mauve"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Vintage Mauve","Muted earthy mauve for UI variety.","vintage-mauve-3","#8F6B6B","Hex: #8F6B6B","RGB: 143, 107, 107","HSL: 0, 14%, 49%","HSB: 0, 25%, 56%","CSS: rgb(143, 107, 107)","Base Accent Color"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Vintage Mauve","Muted earthy mauve for UI variety.","vintage-mauve-4","#6D4F4F","Hex: #6D4F4F","RGB: 109, 79, 79","HSL: 0, 16%, 37%","HSB: 0, 28%, 43%","CSS: rgb(109, 79, 79)","Deep Mauve"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Vintage Mauve","Muted earthy mauve for UI variety.","vintage-mauve-5","#4B3434","Hex: #4B3434","RGB: 75, 52, 52","HSL: 0, 18%, 25%","HSB: 0, 31%, 29%","CSS: rgb(75, 52, 52)","Dark Plum"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Velvet Charcoal","A soft warm black for text and dark mode.","velvet-charcoal-1","#D9D9D9","Hex: #D9D9D9","RGB: 217, 217, 217","HSL: 0, 0%, 85%","HSB: 0, 0%, 85%","CSS: rgb(217, 217, 217)","Light Grey"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Velvet Charcoal","A soft warm black for text and dark mode.","velvet-charcoal-2","#8C8C8C","Hex: #8C8C8C","RGB: 140, 140, 140","HSL: 0, 0%, 55%","HSB: 0, 0%, 55%","CSS: rgb(140, 140, 140)","Grey"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Velvet Charcoal","A soft warm black for text and dark mode.","velvet-charcoal-3","#2D2D2D","Hex: #2D2D2D","RGB: 45, 45, 45","HSL: 0, 0%, 18%","HSB: 0, 0%, 18%","CSS: rgb(45, 45, 45)","Base Dark Color"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Velvet Charcoal","A soft warm black for text and dark mode.","velvet-charcoal-4","#1F1F1F","Hex: #1F1F1F","RGB: 31, 31, 31","HSL: 0, 0%, 12%","HSB: 0, 0%, 12%","CSS: rgb(31, 31, 31)","Deep Black"
"Radiant Satin","Timeless Elegance for High-End Skincare","This palette is Elegant & Soft, featuring warm neutrals and sophisticated roses suitable for luxury beauty and wellness brands.","Velvet Charcoal","A soft warm black for text and dark mode.","velvet-charcoal-5","#121212","Hex: #121212","RGB: 18, 18, 18","HSL: 0, 0%, 7%","HSB: 0, 0%, 7%","CSS: rgb(18, 18, 18)","Onyx"
